-74.001669,40.733349,"Abyssinian Baptist Church, 1856-1902",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Abyssinian Baptist Church, 1856-1902 <b>description:</b> Moved up from Anthony Street in 1856. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1856 </div>"
-73.996567,40.728921,"Amity Street Baptist Church, 1834-1867",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Amity Street Baptist Church, 1834-1867 <b>description:</b> Moved from Broadway Hall into purpose-built church. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1834 </div>"
-74.00398,40.729365,"Berean Baptist Church, 1841-1890",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Berean Baptist Church, 1841-1890 <b>description:</b> Moved from room on King Street.  Moved to 55 Washington Square. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1841 </div>"
-73.991181,40.730288,"Bethesda Baptist Church, 1856-1860",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Bethesda Baptist Church, 1856-1860 <b>description:</b> Meets in Clinton Hall, Astor Place. (Approximate location). <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1856 </div>"
-73.991671,40.74214,"Calvary Baptist Church, 1853-1883",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Calvary Baptist Church, 1853-1883 <b>description:</b> Moved from Hope Chapel down by Astor Place. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1853 </div>"
-73.983946,40.74879,"Fifth Avenue Baptist, 1855-1858",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Fifth Avenue Baptist, 1855-1858 <b>description:</b> <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1855 </div>"
-74.001646,40.727135,"Free Will Baptist, 1851-1857",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Free Will Baptist, 1851-1857 <b>description:</b> 155 Sullivan Street. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1851 </div>"
-73.948717,40.808819,"Harlem Baptist Church, 1854-55",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Harlem Baptist Church, 1854-55 <b>description:</b> 7th Ave and W 125th. Could have been here before this date as well. From Trow's Directory of that year. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1854 </div>"
-74.006761,40.722033,"Laight Street Baptist Church, 1842-1860s.",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Laight Street Baptist Church, 1842-1860s. <b>description:</b> Take over former Laight Street Presbyterian Church.  Moved up to 20 W 42nd in the 1860s. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1854 </div>"
-73.987766,40.717085,"Norfolk Street Baptist Church, 1841-1865",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Norfolk Street Baptist Church, 1841-1865 <b>description:</b> Takes over church formerly built by ""Christian Society"".  Rebuilt 1848.  Moves up to 8 W. 46th Street in 1865. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1840 </div>"
-73.985309,40.712859,"Olive Branch Baptist Church, 1850-1856",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Olive Branch Baptist Church, 1850-1856 <b>description:</b> <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1850 </div>"
-73.997867,40.713003,"Oliver Street Baptist Church, 1795-1863",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Oliver Street Baptist Church, 1795-1863 <b>description:</b> Rebuilt 1800, 1819, 1843. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1795 </div>"
-73.981856,40.743856,"Rose Hill Baptist, 1852-1859",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Rose Hill Baptist, 1852-1859 <b>description:</b> Moves over a street in 1859. Listed at that address in 1860, though. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1852 </div>"
-73.987436,40.726834,"Sixth Street Baptist Church, 1850-1855",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Sixth Street Baptist Church, 1850-1855 <b>description:</b> 323 Sixth Street. Could be earlier than 1850. Based On Trow's Directories. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1850 </div>"
-73.988718,40.729256,"South Baptist Church, 1851-1857",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> South Baptist Church, 1851-1857 <b>description:</b> Church at 17 St. Mark's Place. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1851 </div>"
-73.998963,40.745195,"Twenty-Third Street Baptist Church, 1853-1857",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Twenty-Third Street Baptist Church, 1853-1857 <b>description:</b> W 23rd Street, corner 8th Ave. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1853 </div>"
-73.984,40.738626,"Union Baptist Church, 1848-1857",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Union Baptist Church, 1848-1857 <b>description:</b> <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1848 </div>"
-73.988721,40.733797,"Church of the Immaculate Conception Roman Catholic, 1853-1858",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> Church of the Immaculate Conception Roman Catholic, 1853-1858 <b>description:</b> Meet in Blind and Piano Factory on 15th St (approximate location) <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1853 </div>"
-73.989737,40.725208,"Church of the Nativity, Roman Catholic, 1842-1969",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> Church of the Nativity, Roman Catholic, 1842-1969 <b>description:</b> <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1842 </div>"
-74.004771,40.72225,"St. Alphonsus Roman Catholic Church, 1847-1980.",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> St. Alphonsus Roman Catholic Church, 1847-1980. <b>description:</b> Rebuilt in 1870. <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1847 </div>"
-73.980611,40.725464,"St. Bridget Roman Catholic Church, 1848-2001",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> St. Bridget Roman Catholic Church, 1848-2001 <b>description:</b> <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1848 </div>"
-73.994982,40.738063,"St. Francis Xavier, 1851-1882",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> St. Francis Xavier, 1851-1882 <b>description:</b> New church built next door in 1878-1882.  Behind the Jesuit College. <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1851 </div>"
-73.976389,40.758576,"St. John the Evangelist, 1840-1859",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> St. John the Evangelist, 1840-1859 <b>description:</b> Reopen chapel from former Jesuit College and soon move into frame chapel, 1840.  Move block down when construction begins on St. Patrick's in 1858/9. <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1840 </div>"
-73.995139,40.723633,"St. Patrick's Roman Catholic Church, 1815-1879",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> St. Patrick's Roman Catholic Church, 1815-1879 <b>description:</b> Moved up to Fifth Avenue and East 50th Street in 1879. <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1815 </div>"
-74.000879,40.718964,"St. Vincent de Paul Roman Catholic Church, 1842-1857",C,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> St. Vincent de Paul Roman Catholic Church, 1842-1857 <b>description:</b> Moved up to 123 W 23rd in 1857 <b>Denomination:</b> Catholic <b>Date Founded/Built:</b> 1842 </div>"
-74.004409,40.734229,"Greenwich Reformed Dutch Church, 1826-1864",D,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> Greenwich Reformed Dutch Church, 1826-1864 <b>description:</b> Herring Street (now Bleecker and Amos Streets).  Moved from wooden church between Amos and Charles Streets in 1826. <b>Denomination:</b> Reformed Dutch <b>Date Founded/Built:</b> 1826 </div>"
-73.981813,40.775833,"Harsenville/Bloomingdale Reformed Dutch Church, 1816-1868",D,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> Harsenville/Bloomingdale Reformed Dutch Church, 1816-1868 <b>description:</b> 68th and Broadway. Approximate location.  Congregation began in 1805 when Jacob Harsen and his neighbors founded the church.  Build stone structure between 1814 and 1816.  Street widened in 1868, so the church is razed, but rebuilt 15 years later. <b>Denomination:</b> Reformed Dutch <b>Date Founded/Built:</b> 1816 </div>"
-74.006475,40.709922,"North Reformed Dutch Church, 1767-1875",D,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> North Reformed Dutch Church, 1767-1875 <b>description:</b> Remodeled in 1842. <b>Denomination:</b> Reformed Dutch <b>Date Founded/Built:</b> 1767 </div>"
-73.994776,40.713254,"Northeast Reformed Dutch Church, 1819-1866",D,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> Northeast Reformed Dutch Church, 1819-1866 <b>description:</b> Corner of Henry and Market Streets.  Became the Presbyterian Church of the Sea and the Land in 1866. <b>Denomination:</b> Reformed Dutch <b>Date Founded/Built:</b> 1819 </div>"
