-74.00424,40.711539,"Swamp Church, 1766-1831",L,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> ""Swamp Church,"" (Lutheran), 1766-1831 <b>description:</b> Moved to Walker Street in 1830. <b>Denomination:</b> Lutheran <b>Date Founded/Built:</b> 1766 </div>"
-74.007023,40.717269,"Abyssinian Church, 1809-1856",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Abyssinian Church, 1809-1856 <b>description:</b> African American congregation.  Meets in former Scotch Baptist Church. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1809 </div>"
-73.989949,40.719811,"Allen Street Methodist Episcopal Church, 1810-1889",M,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Allen Street Methodist Episcopal Church, 1810-1889 <b>description:</b> Moved (?) and rebuilt 1836. <b>Denomination:</b> Methodist <b>Date Founded/Built:</b> 1810 </div>"
-73.991873,40.717157,"Allen Street Presbyterian Church, 1823-1899",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Allen Street Presbyterian Church, 1823-1899 <b>description:</b> Moved from the Mission House on corner of Catherine and Banker (Madison), 1817. Rebuilt 1833. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1823 </div>"
-73.99673,40.717237,"Asbury African Methodist Episcopal Church, 1813-1842",M,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Asbury African Methodist Episcopal Church, 1813-1842 <b>description:</b> Separate from Zion in 1813 and move into congregational church on 54 Elizabeth Street.  In 1820, Reunite with Zion for two years, ���sometimes standing with the white churches, in the Methodist Episcopal connection, sometimes with the African Conference of the same name, and sometimes with the Zion church.�۝ In 1826, city directories change from listing it as 54 to 55 Elizabeth Street. <b>Denomination:</b> Methodist <b>Date Founded/Built:</b> 1813 </div>"
-74.004395,40.730831,"Bedford Street Methodist Episcopal Church, 1810-1913",M,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Bedford Street Methodist Episcopal Church, 1810-1913 <b>description:</b> Enlarged 1830; rebuilt 1840. <b>Denomination:</b> Methodist <b>Date Founded/Built:</b> 1810 </div>"
-73.996512,40.716581,"Bowery Presbyterian Church, 1822-1837",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Bowery Presbyterian Church, 1822-1837 <b>description:</b> Sponsored by Female Missionary Society. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1822 </div>"
-73.989125,40.7286,"Bowery Village Methodist Episcopal Church, 1795-1836",M,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Bowery Village Methodist Episcopal Church, 1795-1836 <b>description:</b> Began as a prayer meeting over John Coutant's grocery.  Moved to multi-purpose structure (school-room on ground; meeting-room above) in 1795.  First church structure built off of the frame of John Street Meetinghouse in 1818. <b>Denomination:</b> Methodist <b>Date Founded/Built:</b> 1795 </div>"
-74.010675,40.708044,"Cedar Street Presbyterian Church, 1756-1836",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Cedar Street Presbyterian Church, 1756-1836 <b>description:</b> Rebuilt 1768. Moved up to Cosby and Grant Streets in 1836. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1756 </div>"
-74.010665,40.708049,"Cedar Street Presbyterian Church, 1808-1835",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Cedar Street Presbyterian Church, 1808-1835 <b>description:</b> Moved up to Duane Street in 1835. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1808 </div>"
-73.997775,40.721183,"Central Presbyterian Church, 1822-1866",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Central Presbyterian Church, 1822-1866 <b>description:</b> Broome Street.  Moved from Central School in Mulberry Street.  Rebuilt 1854.  Absorbed and moved to Fiftieth Street Prebysterian Church, 1866. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1822 </div>"
-74.006556,40.710324,"Christ Church, Protestant Episcopal, 1794-1823",E,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Christ Church, Protestant Episcopal, 1794-1823 <b>description:</b> Moved up to Anthony Street in March 1823. <b>Denomination:</b> Protestant Episcopalian <b>Date Founded/Built:</b> 1794 </div>"
-74.009986,40.717126,"Duane Street Methodist Episcopal Church, 1797-1863",M,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Duane Street Methodist Episcopal Church, 1797-1863 <b>description:</b> Moved in 1863 to a private dwelling. <b>Denomination:</b> Methodist <b>Date Founded/Built:</b> 1818 </div>"
-74.009923,40.707687,"Eglise Francaise du St Esprit (Huguenots), 1704-1832",E,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> Eglise Francaise du St Esprit (Huguenots), 1704-1832 <b>description:</b> Moved from Petticoat Lane in 1704. Moved up to Church Street in 1832.  United with Protestant Episcopals in 1803. <b>Denomination:</b> Protestant Episcopalian <b>Date Founded/Built:</b> 1704 </div>"
-74.003635,40.733661,"Eighth Presbyterian Church, 1821-1842",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> Eighth Presbyterian Church, 1821-1842 <b>description:</b> Christopher Street.  Moved from room in the Eagle Factory. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1821 </div>"
-74.00607,40.70857,"First Baptist Church, 1760-1841",B,Evangelical,"<div class=""googft-info-window""> <b>name:</b> First Baptist Church, 1760-1841 <b>description:</b> Rebuilt 1802. <b>Denomination:</b> Baptist <b>Date Founded/Built:</b> 1760 </div>"
-74.001525,40.711933,"First Colored Presbyterian Church, 1822-1824",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> First Colored Presbyterian Church, 1822-1824 <b>description:</b> Moved to Elm Street in 1824. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1822 </div>"
-74.008767,40.715126,"First Congregational/Unitarian Church, 1820-1845",V,Non-evangelical,"<div class=""googft-info-window""> <b>name:</b> First Congregational/Unitarian Church, 1820-1845 <b>description:</b> Chambers Street.  Approximate location.  Meet prior in a private house before building church.  Moves to 548 Broadway in 1845. <b>Denomination:</b> Unitarian <b>Date Founded/Built:</b> 1820 </div>"
-74.011215,40.707434,"First Presbyterian Church, 1719-1846",P,Evangelical,"<div class=""googft-info-window""> <b>name:</b> First Presbyterian Church, 1719-1846 <b>description:</b> Frame meetinghouse, 1719-1748; rebuilt stone, 1748; rebuilt after Revolution; rebuilt, 1811; rebuilt, 1834. <b>Denomination:</b> Presbyterian <b>Date Founded/Built:</b> 1719 </div>"
